turn,heading,epfd,hour,imo,to_bow,course,to_stern,status,callsign,month,to_port,to_starboard,lat,spare_1,destination,maneuver,msg_type,raim,dte,second,ais_version,speed,ship_type,draught,day,accuracy,radio,minute,mmsi,year,repeat,lon,shipname
0.0,5,,,,,49.2,,7,,,,,41.374798,b'\x00',,0,1,False,,44,,0.0,,,,False,25676,,224220140,,0,2.18527,
0.0,181,,,,,184.9,,5,,,,,41.333585,b'\x00',,0,1,False,,41,,9.0,,,,True,49304,,224746000,,0,2.16547,
-139.0,318,,,,,326.9,,0,,,,,41.296015,b'\x00',,0,3,False,,44,,10.1,,,,True,2384,,225994881,,0,2.179585,
-1.0,255,,,,,255.0,,0,,,,,41.2925,b'\x00',,0,1,False,,41,,10.6,,,,True,67227,,566725000,,0,2.293267,
2.0,284,,,,,18.6,,1,,,,,41.322878,b'\x00',,0,3,False,,43,,0.1,,,,True,84762,,255806271,,0,2.19728,
0.0,5,,,,,253.5,,0,,,,,41.340823,b'\x00',,0,1,False,,44,,0.0,,,,False,34473,,224220360,,0,2.150238,
,,1,3,9301172,17,,49,,ECGC,1,11,6,,b'\x00',BARCELONA,,5,,False,,2,,80,4.8,17,,,0,224115180,,0,,PETROBAY
TurnRate.NO_TI_RIGHT,77,,,,,253.5,,0,,,,,41.32706,b'\x00',,0,3,True,,45,,4.3,,,,True,3840,,225987163,,0,2.157855,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.34057,b'\x00',,0,1,True,,46,,0.0,,,,True,34509,,224304570,,0,2.16532,
-139.0,314,,,,,325.5,,0,,,,,41.296088,b'\x00',,0,1,False,,46,,10.3,,,,True,49200,,225994881,,0,2.179505,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.32771,b'\x00',,0,1,True,,46,,0.2,,,,True,2297,,225987164,,0,2.158155,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,1,True,,46,,0.0,,,,True,49247,,224551570,,0,2.165245,
0.0,26,,,,,310.7,,0,,,,,41.364012,b'\x00',,0,1,False,,44,,0.0,,,,False,82031,,224115180,,0,2.17971,
1.0,229,,,,,118.0,,1,,,,,41.317633,b'\x00',,0,3,False,,40,,0.0,,,,True,84938,,477519100,,0,2.194932,
0.0,217,,,,,127.2,,0,,,,,41.31104,b'\x00',,0,1,False,,47,,0.1,,,,True,2252,,636020899,,0,2.15092,
0.0,6,,,,,251.1,,15,,,,,41.345815,b'\x00',,0,1,False,,44,,0.0,,,,True,100096,,224026000,,0,2.151998,
0.0,6,,,,,152.0,,9,,,,,41.369818,b'\x00',,0,3,False,,60,,0.0,,,,True,85325,,224904000,,0,2.185787,
0.0,217,,,,,170.8,,5,,,,,41.312783,b'\x00',,0,3,True,,47,,0.0,,,,False,84938,,212641000,,0,2.152675,
-102.0,311,,,,,322.2,,0,,,,,41.296158,b'\x00',,0,3,False,,48,,10.3,,,,True,4976,,225994881,,0,2.179403,
,,1,0,9840013,21,,21,,EAGK,10,6,6,,b'\x00',BARCELONA,,5,,False,,2,,49,1.6,9,,,0,224904000,,0,,AQUABUS JET 1
TurnRate.NO_TI_DEFAULT,511,,,,,238.0,,5,,,,,41.342017,b'\x00',,0,1,False,,50,,8.1,,,,False,49243,,224350720,,0,2.154117,
TurnRate.NO_TI_RIGHT,103,,,,,267.4,,0,,,,,41.327053,b'\x00',,0,1,True,,49,,2.0,,,,True,25676,,225987163,,0,2.15778,
TurnRate.NO_TI_RIGHT,108,,,,,41.8,,0,,,,,41.337795,b'\x00',,0,1,False,,49,,0.1,,,,True,67405,,224569790,,0,2.165798,
TurnRate.NO_TI_DEFAULT,511,,,,,127.5,,0,,,,,41.338773,b'\x00',,0,1,False,,49,,0.3,,,,False,2245,,224569880,,0,2.166222,
TurnRate.NO_TI_DEFAULT,511,,,,,85.0,,5,,,,,41.345862,b'\x00',,0,3,False,,49,,0.0,,,,True,83738,,224339000,,0,2.151712,
0.0,8,,,,,284.6,,0,,,,,41.371292,b'\x00',,0,1,False,,49,,0.0,,,,False,34652,,224588000,,0,2.177173,
,,15,18,,,,,,,2,,,41.34081,b'\x00\x00',,,4,True,,49,,,,,11,False,82020,19,2240002,2024,0,2.16463,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,49,,,,,11,False,67431,19,2240991,2024,0,2.141278,
,,15,18,,,,,,,2,,,41.417342,b'\x80\x00',,,4,True,,50,,,,,11,False,67446,19,2241128,2024,0,2.114207,
TurnRate.NO_TI_DEFAULT,511,,,,,256.4,,15,,,,,41.346308,b'\x00',,0,1,False,,50,,0.0,,,,True,34679,,225394000,,0,2.152132,
TurnRate.NO_TI_DEFAULT,511,,,,,274.7,,0,,,,,41.378773,b'\x00',,0,1,True,,51,,0.0,,,,False,82036,,224001990,,0,2.182628,
6.0,330,,,,,334.2,,0,,,,,41.29641,b'\x00',,0,3,False,,49,,7.4,,,,True,12257,,613013405,,0,2.179633,
TurnRate.NO_TI_DEFAULT,511,,,,,22.2,,7,,,,,41.372948,b'\x00',,0,1,True,,51,,0.0,,,,True,2223,,224368920,,0,2.184942,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.34057,b'\x00',,0,1,True,,52,,0.0,,,,True,49251,,224304570,,0,2.16532,
TurnRate.NO_TI_RIGHT,118,,,,,245.9,,0,,,,,41.327053,b'\x00',,0,3,True,,52,,0.8,,,,True,8080,,225987163,,0,2.157758,
0.0,27,,,,,360.0,,0,,,,,41.335598,b'\x00',,0,1,True,,52,,0.0,,,,True,34740,,224101930,,0,2.144953,
0.0,2,,,,,84.0,,0,,,,,41.130563,b'\x00',,0,1,False,,53,,2.3,,,,False,2201,,354340000,,0,2.339943,
0.0,271,,,,,270.3,,0,,,,,41.269663,b'\x00',,0,1,False,,52,,11.4,,,,True,25676,,636011280,,0,2.261622,
0.0,55,,,,,240.7,,0,,,,,41.347978,b'\x00',,0,1,False,,53,,0.1,,,,False,34755,,224327160,,0,2.16273,
0.0,231,,,,,141.7,,0,,,,,41.299455,b'\x00',,0,1,False,,53,,1.0,,,,False,25676,,636020334,,0,2.463698,
150.0,324,,,,,315.4,,0,,,,,41.296348,b'\x00',,0,1,False,,53,,11.3,,,,True,114736,,225994881,,0,2.179152,
0.0,5,,,,,49.6,,7,,,,,41.374803,b'\x00',,0,1,False,,53,,0.0,,,,False,34777,,224220140,,0,2.185263,
TurnRate.NO_TI_DEFAULT,511,,,,,99.5,,7,,,,,41.373717,b'\x00',,0,1,True,,53,,0.0,,,,True,25676,,224066460,,0,2.18498,
0.0,181,,,,,184.3,,5,,,,,41.333122,b'\x00',,0,1,False,,52,,9.0,,,,True,67584,,224746000,,0,2.165427,
-2.0,255,,,,,255.5,,0,,,,,41.292383,b'\x00',,0,1,False,,51,,10.6,,,,True,2219,,566725000,,0,2.292633,
2.0,188,,,,,103.4,,0,,,,,41.261925,b'\x00',,0,1,False,,55,,1.0,,,,False,49275,,357096000,,0,2.514163,
0.0,5,,,,,253.5,,0,,,,,41.340823,b'\x00',,0,1,False,,53,,0.0,,,,False,25676,,224220360,,0,2.150238,
TurnRate.NO_TI_RIGHT,133,,,,,173.3,,0,,,,,41.327037,b'\x00',,0,3,True,,55,,1.6,,,,True,4000,,225987163,,0,2.157758,
0.0,343,,,,,255.2,,5,,,,,41.3776,b'\x00',,0,3,False,,55,,0.0,,,,True,84954,,319808000,,0,2.18492,
61.0,327,,,,,318.4,,0,,,,,41.296478,b'\x00',,0,3,False,,56,,11.6,,,,True,2240,,225994881,,0,2.179027,
0.0,6,,,,,152.0,,9,,,,,41.369822,b'\x00',,0,1,False,,60,,0.0,,,,True,34908,,224904000,,0,2.185785,
0.0,26,,,,,310.7,,0,,,,,41.364012,b'\x00',,0,1,False,,55,,0.0,,,,False,67681,,224115180,,0,2.179712,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340413,b'\x00',,0,1,True,,57,,0.1,,,,True,49247,,224551570,,0,2.165243,
0.0,6,,,,,251.1,,15,,,,,41.345815,b'\x00',,0,1,False,,55,,0.0,,,,True,34971,,224026000,,0,2.151997,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340577,b'\x00',,0,1,True,,58,,0.0,,,,True,34978,,224304570,,0,2.165322,
TurnRate.NO_TI_RIGHT,140,,,,,155.4,,0,,,,,41.327003,b'\x00',,0,1,True,,58,,2.6,,,,True,49247,,225987163,,0,2.157775,
0.0,217,,,,,127.9,,0,,,,,41.31104,b'\x00',,0,1,False,,59,,0.1,,,,True,82042,,636020899,,0,2.150922,
0.0,8,,,,,284.6,,0,,,,,41.371297,b'\x00',,0,1,False,,58,,0.0,,,,False,82031,,224588000,,0,2.177173,
37.0,329,,,,,323.8,,0,,,,,41.296637,b'\x00',,0,1,False,,59,,12.1,,,,True,34991,,225994881,,0,2.178902,
TurnRate.NO_TI_DEFAULT,511,,,,,121.4,,0,,,,,41.338772,b'\x00',,0,1,False,,59,,0.3,,,,False,100527,,224569880,,0,2.166258,
,,1,12,9348625,147,,11,,D5UX8,2,14,10,,b'\x00',MOERDIJK,,5,,False,,2,,0,6.5,9,,,0,636019532,,0,,CONTSHIP JET
0.0,61,,,,,243.0,,5,,,,,41.341883,b'\x00',,0,1,False,,0,,7.6,,,,False,25676,,224350720,,0,2.1537,
TurnRate.NO_TI_LEFT,109,,,,,41.8,,0,,,,,41.337798,b'\x00',,0,1,False,,59,,0.0,,,,True,25680,,224569790,,0,2.165797,
,,15,18,,,,,,,2,,,41.34081,b'\x00\x00',,,4,True,,59,,,,,11,False,65546,19,2240002,2024,0,2.164632,
0.0,285,,,,,50.3,,5,,,,,41.376333,b'\x00',,0,3,False,,0,,0.1,,,,True,82122,,229852000,,0,2.186548,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,59,,,,,11,False,98324,19,2240991,2024,0,2.141278,
64.0,331,,,,,325.3,,0,,,,,41.29669,b'\x00',,0,3,False,,0,,12.4,,,,True,4848,,225994881,,0,2.178862,
6.0,330,,,,,334.6,,0,,,,,41.296678,b'\x00',,0,3,False,,58,,7.4,,,,True,12081,,613013405,,0,2.179462,
,,15,18,,,,,,,2,,,41.417343,b'\x80\x00',,,4,True,,0,,,,,11,False,49276,20,2241128,2024,0,2.114207,
TurnRate.NO_TI_DEFAULT,511,,,,,102.9,,15,,,,,41.346305,b'\x00',,0,1,False,,0,,0.0,,,,True,98351,,225394000,,0,2.152137,
,,1,19,9223784,20,,178,,9HA5499,2,13,13,,b'\x00',ES BCN,,5,,False,,2,,69,5.9,10,,,0,229455000,,0,,VISBORG
0.0,2,,,,,83.0,,0,,,,,41.130572,b'\x00',,0,1,False,,2,,2.0,,,,False,32826,,354340000,,0,2.340058,
TurnRate.NO_TI_DEFAULT,511,,,,,20.1,,7,,,,,41.372943,b'\x00',,0,1,True,,1,,0.1,,,,True,49232,,224368920,,0,2.184933,
0.0,24,,,,,24.0,,5,,,,,41.348713,b'\x00',,0,3,False,,59,,0.0,,,,False,0,,310764000,,0,2.168142,
TurnRate.NO_TI_DEFAULT,511,,,,,100.4,,7,,,,,41.373713,b'\x00',,0,1,True,,2,,0.0,,,,True,25680,,224066460,,0,2.184978,
0.0,27,,,,,360.0,,0,,,,,41.335602,b'\x00',,0,1,True,,2,,0.0,,,,True,32857,,224101930,,0,2.144952,
0.0,270,,,,,270.3,,0,,,,,41.269663,b'\x00',,0,1,False,,2,,11.4,,,,True,25680,,636011280,,0,2.26091,
TurnRate.NO_TI_DEFAULT,511,,,,,265.1,,0,,,,,41.378767,b'\x00',,0,1,True,,3,,0.1,,,,False,65633,,224001990,,0,2.182625,
0.0,230,,,,,141.4,,0,,,,,41.299423,b'\x00',,0,1,False,,2,,1.0,,,,False,65643,,636020334,,0,2.463733,
,,0,10,9521186,13,,15,,ECOT,5,8,7,,b'\x00',BARCELONA,,5,,False,,0,,52,5.3,3,,,0,225394000,,0,,WILLY-T
0.0,55,,,,,240.7,,0,,,,,41.34798,b'\x00',,0,1,False,,4,,0.1,,,,False,2202,,224327160,,0,2.162728,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340577,b'\x00',,0,1,True,,4,,0.0,,,,True,65698,,224304570,,0,2.165322,
0.0,5,,,,,55.6,,7,,,,,41.374797,b'\x00',,0,1,False,,4,,0.0,,,,False,2211,,224220140,,0,2.185258,
17.0,332,,,,,329.9,,0,,,,,41.296942,b'\x00',,0,1,False,,4,,13.9,,,,True,49199,,225994881,,0,2.178678,
0.0,255,,,,,256.0,,0,,,,,41.292267,b'\x00',,0,1,False,,1,,10.6,,,,True,32953,,566725000,,0,2.292017,
0.0,181,,,,,184.1,,5,,,,,41.332698,b'\x00',,0,1,False,,2,,9.0,,,,True,98498,,224746000,,0,2.165388,
16.0,331,,,,,335.3,,0,,,,,41.296833,b'\x00',,0,3,False,,3,,7.4,,,,True,6672,,613013405,,0,2.17937,
TurnRate.NO_TI_RIGHT,141,,,,,152.1,,0,,,,,41.326897,b'\x00',,0,3,True,,5,,4.5,,,,True,3936,,225987163,,0,2.157848,
16.0,331,,,,,335.3,,0,,,,,41.296833,b'\x00',,0,3,False,,3,,7.4,,,,True,592,,613013405,,0,2.17937,
0.0,5,,,,,253.5,,0,,,,,41.340823,b'\x00',,0,1,False,,4,,0.0,,,,False,2230,,224220360,,0,2.15024,
0.0,26,,,,,310.7,,0,,,,,41.364013,b'\x00',,0,1,False,,3,,0.0,,,,False,49263,,224115180,,0,2.179712,
0.0,260,,,,,323.1,,1,,,,,41.31055,b'\x00',,0,3,False,,5,,0.6,,,,True,84794,,255802760,,0,2.208853,
,,1,12,9344019,145,,35,,9HA3260,2,20,12,,b'\x00',ESBCN,,5,,False,,2,,82,8.9,8,,,0,229353000,,0,,SEAEXPRESS
10.0,331,,,,,335.4,,0,,,,,41.296865,b'\x00',,0,3,False,,4,,7.4,,,,True,4288,,613013405,,0,2.179352,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.32772,b'\x00',,0,1,True,,7,,0.0,,,,True,65808,,225987164,,0,2.15815,
0.0,6,,,,,152.0,,9,,,,,41.369827,b'\x00',,0,1,False,,60,,0.0,,,,True,33055,,224904000,,0,2.185787,
0.0,6,,,,,251.1,,15,,,,,41.345815,b'\x00',,0,1,False,,4,,0.0,,,,True,33061,,224026000,,0,2.151998,
0.0,217,,,,,127.8,,0,,,,,41.311042,b'\x00',,0,1,False,,8,,0.1,,,,True,49274,,636020899,,0,2.150928,
TurnRate.NO_TI_DEFAULT,61,,,,,259.0,,5,,,,,41.341817,b'\x00',,0,1,False,,9,,7.2,,,,False,49244,,224350720,,0,2.153317,
,,1,13,9149885,170,,14,,5LNV4,2,12,13,,b'\x00',ESBCN,,5,,False,,2,,72,8.0,11,,,0,636023461,,0,,FIONA
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,1,True,,8,,0.0,,,,True,2196,,224551570,,0,2.16524,
TurnRate.NO_TI_DEFAULT,511,,,,,108.4,,0,,,,,41.33877,b'\x00',,0,1,False,,8,,0.4,,,,False,49278,,224569880,,0,2.16628,
-51.0,329,,,,,332.8,,0,,,,,41.297228,b'\x00',,0,3,False,,8,,15.9,,,,True,2512,,225994881,,0,2.178487,
TurnRate.NO_TI_RIGHT,144,,,,,140.2,,0,,,,,41.326823,b'\x00',,0,1,True,,9,,5.0,,,,True,33122,,225987163,,0,2.15792,
0.0,55,,,,,83.0,,5,,,,,41.34535,b'\x00',,0,3,False,,9,,0.0,,,,True,0,,538008596,,0,2.1582,
,,15,18,,,,,,,2,,,41.340812,b'\x00\x00',,,4,True,,9,,,,,11,False,65921,20,2240002,2024,0,2.16463,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,9,,,,,11,False,33163,20,2240991,2024,0,2.141278,
57.0,333,,,,,333.0,,0,,,,,41.297377,b'\x00',,0,1,False,,10,,16.7,,,,True,33168,,225994881,,0,2.178387,
TurnRate.NO_TI_DEFAULT,511,,,,,99.6,,15,,,,,41.3463,b'\x00',,0,1,False,,9,,0.0,,,,True,49241,,225394000,,0,2.152142,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340577,b'\x00',,0,1,True,,10,,0.0,,,,True,33174,,224304570,,0,2.165325,
,,15,18,,,,,,,2,,,41.417343,b'\x80\x00',,,4,True,,10,,,,,11,False,49276,20,2241128,2024,0,2.114207,
0.0,8,,,,,284.6,,0,,,,,41.371305,b'\x00',,0,1,False,,10,,0.0,,,,False,25680,,224588000,,0,2.177173,
0.0,285,,,,,205.6,,5,,,,,41.376333,b'\x00',,0,3,False,,10,,0.0,,,,True,85290,,229852000,,0,2.18655,
TurnRate.NO_TI_RIGHT,109,,,,,41.8,,0,,,,,41.3378,b'\x00',,0,1,False,,11,,0.3,,,,True,65964,,224569790,,0,2.16582,
TurnRate.NO_TI_DEFAULT,511,,,,,263.8,,0,,,,,41.378775,b'\x00',,0,1,True,,12,,0.1,,,,False,33204,,224001990,,0,2.182632,
3.0,331,,,,,335.7,,0,,,,,41.297013,b'\x00',,0,1,False,,9,,7.4,,,,True,114820,,613013405,,0,2.179258,
0.0,301,,,,,69.0,,5,,,,,41.370833,b'\x00',,0,3,False,,10,,0.0,,,,False,216922,,311085000,,0,2.18075,
TurnRate.NO_TI_DEFAULT,511,,,,,20.1,,7,,,,,41.37294,b'\x00',,0,1,True,,12,,0.0,,,,True,65987,,224368920,,0,2.184928,
0.0,2,,,,,81.0,,0,,,,,41.130583,b'\x00',,0,1,False,,13,,1.9,,,,False,82081,,354340000,,0,2.340207,
TurnRate.NO_TI_RIGHT,150,,,,,136.8,,0,,,,,41.326777,b'\x00',,0,3,True,,12,,5.6,,,,True,8128,,225987163,,0,2.157987,
0.0,271,,,,,269.7,,0,,,,,41.26966,b'\x00',,0,1,False,,12,,11.4,,,,True,33240,,636011280,,0,2.260213,
0.0,27,,,,,360.0,,0,,,,,41.335603,b'\x00',,0,1,True,,12,,0.0,,,,True,66017,,224101930,,0,2.144947,
125.0,340,,,,,333.5,,0,,,,,41.297525,b'\x00',,0,3,False,,12,,17.2,,,,True,4784,,225994881,,0,2.178298,
TurnRate.NO_TI_DEFAULT,511,,,,,103.5,,7,,,,,41.373712,b'\x00',,0,1,True,,13,,0.0,,,,True,2215,,224066460,,0,2.184988,
0.0,55,,,,,240.7,,0,,,,,41.34798,b'\x00',,0,1,False,,13,,0.1,,,,False,2274,,224327160,,0,2.162732,
0.0,5,,,,,62.4,,7,,,,,41.374795,b'\x00',,0,3,False,,13,,0.0,,,,False,77363,,224220140,,0,2.185253,
0.0,230,,,,,141.0,,0,,,,,41.299383,b'\x00',,0,1,False,,14,,1.0,,,,False,33301,,636020334,,0,2.46378,
0.0,5,,,,,253.5,,0,,,,,41.340823,b'\x00',,0,1,False,,13,,0.0,,,,False,2257,,224220360,,0,2.15024,
0.0,37,,,,,37.9,,0,,,,,41.134822,b'\x00',,0,1,True,,13,,13.3,,,,True,66076,,636019446,,0,2.032398,
-1.0,255,,,,,256.6,,0,,,,,41.29215,b'\x00',,0,1,False,,11,,10.5,,,,True,49223,,566725000,,0,2.291383,
0.0,180,,,,,184.1,,5,,,,,41.332233,b'\x00',,0,1,False,,13,,9.1,,,,True,66127,,224746000,,0,2.165347,
2.0,332,,,,,336.4,,0,,,,,41.297135,b'\x00',,0,3,False,,13,,7.4,,,,True,7264,,613013405,,0,2.179182,
0.0,189,,,,,103.3,,0,,,,,41.261895,b'\x00',,0,1,False,,16,,1.1,,,,False,2237,,357096000,,0,2.514303,
TurnRate.NO_TI_RIGHT,156,,,,,142.8,,0,,,,,41.32671,b'\x00',,0,3,True,,15,,5.8,,,,True,3968,,225987163,,0,2.158053,
,,1,7,9904974,23,,32,,9HA5385,1,7,3,,b'\x00',MB92 HARDSTAND,,5,,False,,2,,37,2.7,2,,,40,215941000,,0,,SOMNIUM
0.0,26,,,,,310.7,,0,,,,,41.364013,b'\x00',,0,1,False,,14,,0.0,,,,False,49263,,224115180,,0,2.179708,
-2.0,331,,,,,336.5,,0,,,,,41.297195,b'\x00',,0,3,False,,15,,7.4,,,,True,3984,,613013405,,0,2.17914,
0.0,6,,,,,152.0,,9,,,,,41.36983,b'\x00',,0,1,False,,60,,0.0,,,,True,25680,,224904000,,0,2.18579,
-17.0,336,,,,,337.1,,0,,,,,41.297912,b'\x00',,0,1,False,,17,,17.6,,,,True,49198,,225994881,,0,2.178095,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340577,b'\x00',,0,1,True,,17,,0.0,,,,True,33419,,224304570,,0,2.165328,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.32772,b'\x00',,0,1,True,,17,,0.0,,,,True,2273,,225987164,,0,2.158148,
0.0,217,,,,,126.1,,0,,,,,41.311043,b'\x00',,0,1,False,,17,,0.1,,,,True,49274,,636020899,,0,2.15094,
0.0,36,,,,,13.9,,5,,,,,41.30117,b'\x00',,0,3,False,,17,,0.0,,,,False,86090,,224882000,,0,2.158225,
TurnRate.NO_TI_DEFAULT,511,,,,,290.0,,5,,,,,41.341883,b'\x00',,0,1,False,,19,,7.5,,,,False,33456,,224350720,,0,2.152867,
TurnRate.NO_TI_RIGHT,157,,,,,149.0,,0,,,,,41.326637,b'\x00',,0,1,True,,18,,6.2,,,,True,82015,,225987163,,0,2.158115,
0.0,256,,,,,273.3,,5,,,,,41.378313,b'\x00',,0,3,True,,19,,0.1,,,,False,83786,,319676000,,0,2.186728,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340413,b'\x00',,0,1,True,,18,,0.0,,,,True,33459,,224551570,,0,2.165243,
0.0,6,,,,,251.1,,15,,,,,41.345815,b'\x00',,0,1,False,,15,,0.0,,,,True,33464,,224026000,,0,2.151997,
14.0,332,,,,,336.5,,0,,,,,41.297288,b'\x00',,0,3,False,,18,,7.4,,,,True,0,,613013405,,0,2.179083,
0.0,8,,,,,284.6,,0,,,,,41.371315,b'\x00',,0,1,False,,19,,0.0,,,,False,33508,,224588000,,0,2.177173,
14.0,332,,,,,336.5,,0,,,,,41.297288,b'\x00',,0,3,False,,18,,7.4,,,,True,0,,613013405,,0,2.179083,
,,15,18,,,,,,,2,,,41.340812,b'\x00\x00',,,4,True,,19,,,,,11,False,66296,20,2240002,2024,0,2.164628,
TurnRate.NO_TI_DEFAULT,511,,,,,39.3,,0,,,,,41.338812,b'\x00',,0,1,False,,20,,1.1,,,,False,33535,,224569880,,0,2.16632,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,19,,,,,11,False,66306,20,2240991,2024,0,2.141278,
14.0,332,,,,,336.9,,0,,,,,41.297288,b'\x00',,0,3,False,,18,,7.4,,,,True,803,,613013405,,0,2.179083,
-75.0,332,,,,,337.5,,0,,,,,41.298153,b'\x00',,0,3,False,,20,,18.2,,,,True,2336,,225994881,,0,2.177957,
,,15,18,,,,,,,2,,,41.417345,b'\x80\x00',,,4,True,,20,,,,,11,False,49276,20,2241128,2024,0,2.114207,
0.0,109,,,,,41.8,,0,,,,,41.337812,b'\x00',,0,1,False,,22,,0.2,,,,True,33578,,224569790,,0,2.165832,
0.0,27,,,,,360.0,,0,,,,,41.3356,b'\x00',,0,1,True,,21,,0.0,,,,True,2249,,224101930,,0,2.144945,
TurnRate.NO_TI_DEFAULT,511,,,,,108.7,,15,,,,,41.3463,b'\x00',,0,1,False,,20,,0.0,,,,True,66354,,225394000,,0,2.152147,
,,1,3,9508110,85,,24,,9HA2101,2,12,5,,b'\x00',ESBCN,,5,,False,,1,,82,6.9,11,,,0,249960000,,0,,ATLANTIS ALHAMBRA
,,1,9,9198719,42,,100,,TJM0004,2,17,4,,b'\x00',ESBCN,,5,,False,,2,,70,5.5,8,,,0,613013405,,0,,LIDER BULUT
TurnRate.NO_TI_DEFAULT,511,,,,,16.5,,7,,,,,41.372938,b'\x00',,0,1,True,,22,,0.0,,,,True,49232,,224368920,,0,2.184928,
0.0,55,,,,,240.7,,0,,,,,41.347983,b'\x00',,0,1,False,,23,,0.1,,,,False,33605,,224327160,,0,2.162728,
-51.0,332,,,,,336.6,,0,,,,,41.298315,b'\x00',,0,1,False,,22,,18.7,,,,True,49199,,225994881,,0,2.17785,
TurnRate.NO_TI_DEFAULT,511,,,,,271.0,,0,,,,,41.378775,b'\x00',,0,1,True,,23,,0.1,,,,False,49268,,224001990,,0,2.182638,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340577,b'\x00',,0,1,True,,22,,0.1,,,,True,82019,,224304570,,0,2.165332,
TurnRate.NO_TI_RIGHT,161,,,,,148.3,,0,,,,,41.32653,b'\x00',,0,3,True,,22,,6.6,,,,True,7792,,225987163,,0,2.158197,
0.0,2,,,,,84.0,,0,,,,,41.130593,b'\x00',,0,1,False,,23,,2.4,,,,False,114849,,354340000,,0,2.340337,
TurnRate.NO_TI_DEFAULT,511,,,,,93.8,,7,,,,,41.373715,b'\x00',,0,1,True,,23,,0.0,,,,True,33638,,224066460,,0,2.184995,
0.0,230,,,,,140.9,,0,,,,,41.299352,b'\x00',,0,1,False,,23,,1.0,,,,False,49283,,636020334,,0,2.463815,
0.0,271,,,,,270.2,,0,,,,,41.26967,b'\x00',,0,1,False,,22,,11.5,,,,True,49239,,636011280,,0,2.259507,
-12.0,332,,,,,336.5,,0,,,,,41.297382,b'\x00',,0,3,False,,21,,7.4,,,,True,8448,,613013405,,0,2.179032,
-12.0,332,,,,,336.5,,0,,,,,41.297382,b'\x00',,0,3,False,,21,,7.4,,,,True,0,,613013405,,0,2.179032,
0.0,23,,,,,262.9,,5,,,,,41.337612,b'\x00',,0,3,False,,42,,0.0,,,,False,83786,,249960000,,0,2.153002,
0.0,5,,,,,36.4,,7,,,,,41.3748,b'\x00',,0,1,False,,24,,0.0,,,,False,49244,,224220140,,0,2.185248,
57.0,335,,,,,335.4,,0,,,,,41.298473,b'\x00',,0,3,False,,24,,19.0,,,,True,4720,,225994881,,0,2.177753,
-2.0,255,,,,,256.6,,0,,,,,41.292033,b'\x00',,0,1,False,,21,,10.5,,,,True,33700,,566725000,,0,2.29075,
0.0,180,,,,,183.5,,5,,,,,41.331855,b'\x00',,0,1,False,,22,,9.0,,,,True,99245,,224746000,,0,2.16532,
0.0,5,,,,,253.5,,0,,,,,41.340825,b'\x00',,0,1,False,,25,,0.0,,,,False,33741,,224220360,,0,2.15024,
TurnRate.NO_TI_RIGHT,170,,,,,149.6,,0,,,,,41.32645,b'\x00',,0,3,True,,25,,6.7,,,,True,3888,,225987163,,0,2.15826,
,,3,12,1010387,40,,56,,ZGBG9,11,8,9,,b'\x00',ES BCN,,5,,False,,2,,37,5.0,7,,,12,319808000,,0,,VAVA II
,,1,13,9322554,127,,13,,CQBI,2,14,8,,b'\x00',BARCELONA,,5,,False,,2,,75,6.4,7,,,0,255805837,,0,,SOLONG
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.32772,b'\x00',,0,1,True,,26,,0.0,,,,True,49248,,225987164,,0,2.158148,
0.0,26,,,,,310.7,,0,,,,,41.364015,b'\x00',,0,1,False,,25,,0.0,,,,False,99307,,224115180,,0,2.179708,
12.0,332,,,,,337.7,,0,,,,,41.297515,b'\x00',,0,3,False,,25,,7.4,,,,True,0,,613013405,,0,2.178968,
0.0,6,,,,,251.1,,15,,,,,41.345815,b'\x00',,0,1,False,,24,,0.0,,,,True,33786,,224026000,,0,2.151995,
